CONTRACT_ACCOUNT,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,Grand Total
88,72.0,73.0,125.0,143.0,200.0,457.0,318.0,463.0,556.0,251.0,178.0,131.0,137.0,130.0,152.0,135.0,148.0,537.0,839.0,354.0,458.0,306.0,151.0,170.0,161.0,6645
89,285.0,238.0,278.0,270.0,375.0,408.0,431.0,573.0,901.0,416.0,380.0,187.0,207.0,217.0,276.0,317.0,373.0,490.0,815.0,378.0,476.0,347.0,298.0,293.0,279.0,9508
90,307.0,271.0,352.0,414.0,598.0,605.0,586.0,628.0,1375.0,608.0,364.0,290.0,230.0,286.0,331.0,171.0,7.0,521.0,960.0,385.0,345.0,204.0,131.0,275.0,617.0,10861
91,184.0,135.0,68.0,15.0,23.0,19.0,312.0,430.0,205.0,66.0,21.0,44.0,294.0,105.0,62.0,97.0,102.0,281.0,787.0,130.0,280.0,188.0,154.0,139.0,172.0,4313
92,137.0,90.0,115.0,135.0,223.0,201.0,253.0,246.0,410.0,193.0,156.0,118.0,115.0,91.0,123.0,124.0,154.0,234.0,376.0,161.0,188.0,139.0,172.0,112.0,91.0,4357
93,204.0,157.0,158.0,271.0,241.0,560.0,713.0,389.0,754.0,277.0,160.0,121.0,198.0,227.0,166.0,202.0,220.0,637.0,881.0,467.0,416.0,250.0,161.0,121.0,284.0,8235
94,282.0,204.0,271.0,249.0,319.0,346.0,313.0,312.0,4.0,1.0,3.0,3.0,0.0,1.0,26.0,77.0,83.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2496
95,217.0,159.0,194.0,498.0,1066.0,1642.0,1375.0,1691.0,2609.0,1156.0,660.0,198.0,181.0,188.0,199.0,481.0,980.0,1795.0,3026.0,1439.0,1556.0,1273.0,606.0,158.0,147.0,23494
96,48.0,69.0,942.0,183.0,251.0,675.0,721.0,632.0,640.0,369.0,189.0,779.0,1122.0,914.0,382.0,198.0,152.0,83.0,867.0,214.0,67.0,57.0,88.0,109.0,1162.0,10913
97,229.0,273.0,195.0,165.0,359.0,184.0,366.0,317.0,393.0,172.0,130.0,38.0,30.0,31.0,49.0,198.0,388.0,356.0,682.0,388.0,384.0,197.0,100.0,181.0,301.0,6106
98,552.0,328.0,178.0,170.0,333.0,337.0,332.0,281.0,352.0,109.0,57.0,220.0,462.0,300.0,175.0,146.0,243.0,541.0,524.0,171.0,47.0,48.0,61.0,144.0,334.0,6445
99,315.0,405.0,247.0,691.0,1372.0,967.0,1379.0,1171.0,2015.0,923.0,543.0,260.0,368.0,352.0,309.0,436.0,927.0,1390.0,2332.0,1020.0,1106.0,728.0,368.0,305.0,476.0,20405
100,445.0,407.0,401.0,732.0,1018.0,943.0,895.0,707.0,1337.0,639.0,446.0,247.0,284.0,196.0,272.0,473.0,671.0,1477.0,1585.0,731.0,698.0,457.0,330.0,279.0,212.0,15882
101,315.0,475.0,310.0,482.0,755.0,629.0,702.0,652.0,1037.0,435.0,285.0,319.0,528.0,474.0,379.0,326.0,342.0,847.0,1221.0,519.0,533.0,354.0,270.0,308.0,450.0,12947
102,271.0,201.0,181.0,219.0,327.0,424.0,232.0,433.0,718.0,293.0,176.0,215.0,324.0,289.0,160.0,164.0,246.0,348.0,784.0,339.0,244.0,181.0,126.0,130.0,318.0,7343
103,308.0,332.0,211.0,170.0,308.0,113.0,153.0,366.0,549.0,239.0,180.0,219.0,363.0,348.0,209.0,163.0,223.0,400.0,566.0,223.0,48.0,176.0,156.0,205.0,434.0,6662
104,293.0,232.0,309.0,560.0,754.0,1702.0,1506.0,1354.0,2354.0,902.0,500.0,280.0,279.0,252.0,320.0,504.0,661.0,1854.0,3297.0,1113.0,1204.0,933.0,387.0,336.0,320.0,22206
105,34.0,29.0,166.0,151.0,40.0,287.0,480.0,456.0,496.0,450.0,72.0,52.0,,75.0,102.0,334.0,,69.0,252.0,141.0,199.0,137.0,103.0,132.0,154.0,4411
106,219.0,250.0,192.0,285.0,651.0,706.0,659.0,538.0,898.0,841.0,200.0,167.0,250.0,186.0,195.0,227.0,715.0,1026.0,2057.0,886.0,875.0,539.0,242.0,171.0,234.0,13209
107,382.0,355.0,348.0,421.0,959.0,786.0,862.0,880.0,1734.0,637.0,428.0,354.0,397.0,253.0,346.0,354.0,753.0,1129.0,1380.0,594.0,703.0,540.0,318.0,291.0,371.0,15575
108,447.0,333.0,313.0,447.0,899.0,782.0,982.0,817.0,1395.0,454.0,317.0,279.0,224.0,31.0,41.0,331.0,689.0,379.0,125.0,56.0,71.0,62.0,119.0,273.0,735.0,10601
109,237.0,293.0,306.0,306.0,551.0,738.0,758.0,534.0,1013.0,35.0,335.0,231.0,205.0,170.0,253.0,251.0,376.0,638.0,1078.0,363.0,509.0,308.0,252.0,235.0,245.0,10220
110,22.0,23.0,26.0,32.0,37.0,32.0,38.0,35.0,95.0,908.0,33.0,25.0,43.0,4.0,5.0,7.0,5.0,5.0,8.0,4.0,4.0,5.0,5.0,6.0,4.0,1411
111,320.0,273.0,319.0,318.0,1400.0,1146.0,1342.0,1143.0,1995.0,214.0,561.0,291.0,267.0,262.0,338.0,403.0,863.0,1447.0,2366.0,1006.0,1160.0,761.0,409.0,327.0,308.0,19239
112,238.0,130.0,131.0,112.0,195.0,121.0,301.0,186.0,390.0,116.0,164.0,116.0,138.0,138.0,147.0,100.0,87.0,253.0,308.0,44.0,48.0,148.0,125.0,110.0,66.0,3912
113,42.0,34.0,73.0,148.0,241.0,154.0,244.0,182.0,283.0,467.0,107.0,61.0,48.0,45.0,95.0,111.0,118.0,469.0,455.0,106.0,143.0,120.0,66.0,36.0,40.0,3888
114,242.0,229.0,210.0,348.0,789.0,699.0,239.0,111.0,1010.0,315.0,217.0,191.0,31.0,198.0,168.0,262.0,448.0,930.0,334.0,52.0,211.0,311.0,182.0,171.0,69.0,7967
115,288.0,371.0,238.0,252.0,375.0,245.0,266.0,291.0,640.0,432.0,294.0,220.0,318.0,247.0,197.0,220.0,246.0,353.0,731.0,283.0,380.0,355.0,248.0,245.0,333.0,8068
116,156.0,138.0,182.0,193.0,435.0,736.0,627.0,509.0,1031.0,289.0,329.0,194.0,235.0,180.0,194.0,171.0,434.0,712.0,1279.0,471.0,518.0,323.0,227.0,215.0,193.0,9971
117,159.0,127.0,141.0,182.0,385.0,517.0,470.0,428.0,746.0,165.0,186.0,122.0,137.0,137.0,137.0,149.0,305.0,576.0,888.0,331.0,400.0,265.0,136.0,114.0,138.0,7341
118,311.0,52.0,167.0,189.0,520.0,411.0,433.0,327.0,429.0,317.0,139.0,209.0,320.0,268.0,204.0,160.0,268.0,739.0,1160.0,400.0,320.0,321.0,227.0,213.0,322.0,8426
119,426.0,409.0,289.0,252.0,665.0,564.0,545.0,298.0,779.0,714.0,148.0,181.0,618.0,536.0,187.0,173.0,374.0,769.0,1191.0,427.0,388.0,206.0,135.0,148.0,64.0,10486
120,392.0,362.0,417.0,471.0,1002.0,813.0,1082.0,1035.0,1579.0,333.0,506.0,306.0,324.0,316.0,367.0,391.0,654.0,1010.0,1246.0,504.0,564.0,427.0,351.0,453.0,434.0,15339
121,257.0,348.0,255.0,333.0,669.0,604.0,594.0,394.0,728.0,236.0,212.0,221.0,421.0,462.0,262.0,249.0,416.0,813.0,697.0,423.0,451.0,192.0,225.0,161.0,409.0,10032
122,188.0,93.0,183.0,438.0,708.0,511.0,86.0,299.0,559.0,435.0,163.0,154.0,93.0,137.0,193.0,209.0,727.0,1578.0,2174.0,793.0,650.0,401.0,289.0,312.0,431.0,11804
123,59.0,46.0,79.0,118.0,111.0,209.0,393.0,418.0,928.0,503.0,246.0,106.0,150.0,154.0,167.0,387.0,536.0,690.0,1282.0,677.0,582.0,469.0,214.0,123.0,66.0,8713
124,169.0,119.0,227.0,438.0,490.0,762.0,848.0,812.0,1217.0,646.0,348.0,254.0,267.0,232.0,345.0,422.0,546.0,879.0,1577.0,676.0,801.0,575.0,396.0,255.0,162.0,13463
125,299.0,351.0,372.0,324.0,690.0,715.0,868.0,829.0,1492.0,209.0,355.0,298.0,384.0,383.0,330.0,354.0,506.0,1093.0,1804.0,731.0,905.0,604.0,391.0,414.0,466.0,15167
